LoanId,AmountDisbursed,Interest,LoanBalance,BorrowDate,Product,Branch,ClearDate,CustomerId,Gender,LoanLimit,CreditScore,loan_repayment_txn_count,loan_repayment_total_paid,loan_repayment_first_payment,loan_repayment_last_payment,loan_overpayment,MissedInstalments,Industry,BusinessType,YearEstablished
915380,5000,1500,0.0,2025-10-31,5 weeks credit ease,molo,2025-01-11,1742,female,5000.0,2000,2,5200,2025-10-31,2025-11-27,0,0.0,food & hospitality,green grocery (fruit/vegetables),2019
933818,7000,2000,0.0,2025-11-17,5 weeks credit ease,molo,2025-03-12,1737,male,14000.0,3000,2,5600,2025-11-11,2025-11-17,0,1.0,food & hospitality,green grocery (fruit/vegetables),2013
903450,3000,1000,0.0,2025-09-30,5 weeks credit ease,molo,2025-10-14,1719,female,12000.0,2000,2,4000,2025-09-30,2025-10-07,0,0.0,transportation,taxi & rental services,2016
902562,4000,1250,6050.0,2025-08-09,5 weeks credit ease,engineer,2025-10-13,1718,male,7000.0,3000,2,1000,2025-08-21,2025-09-05,0,5.0,food & hospitality,green grocery (fruit/vegetables),2015
933475,5000,1500,1300.0,2025-10-29,5 weeks credit ease,molo,2025-03-12,1707,female,12000.0,2500,2,1200,2025-11-26,2025-11-26,0,5.0,food & hospitality,guest house/ lodges,2019
910506,4000,1250,880.0,2025-09-19,5 weeks credit ease,molo,2025-10-24,1700,female,7000.0,2000,2,330,2025-11-10,2025-11-22,0,5.0,personal services,beauty salon,2019
890378,5000,1500,0.0,2025-11-28,5 weeks credit ease,engineer,2025-09-20,1694,male,16200.0,1800,2,700,2025-11-28,2025-11-29,0,5.0,food & hospitality,green grocery (fruit/vegetables),2012
940211,5000,1500,4200.0,2025-10-11,5 weeks credit ease,engineer,2025-12-15,1676,female,9000.0,2500,2,1290,2025-11-17,2025-11-24,0,5.0,food & hospitality,food kiosks,2018
941553,8000,2250,6150.0,2025-12-11,5 weeks credit ease,molo,2025-12-17,1662,female,9000.0,3000,2,2950,2025-11-19,2025-11-26,0,4.0,food & hospitality,green grocery (fruit/vegetables),2018
943817,5000,1500,3900.0,2025-11-15,5 weeks credit ease,engineer,2025-12-20,1661,male,10000.0,2500,2,2013,2025-11-21,2025-11-28,0,4.0,food & hospitality,green grocery (fruit/vegetables),2017
868176,5000,1500,3660.0,2025-09-07,5 weeks credit ease,engineer,2025-08-13,1644,female,5000.0,2500,2,400,2025-09-08,2025-09-12,0,5.0,fashion & beauty products,second hand clothes,2019
933626,8000,2250,2050.0,2025-10-29,5 weeks credit ease,molo,2025-03-12,1622,female,9000.0,2000,2,3000,2025-11-19,2025-11-26,0,5.0,food & hospitality,green grocery (fruit/vegetables),2018
859853,7000,2000,0.0,2025-07-16,5 weeks credit ease,molo,2025-07-26,1615,female,8000.0,2000,2,4160,2025-07-16,2025-07-16,0,3.0,food & hospitality,green grocery (fruit/vegetables),2019
856253,5000,1500,4440.0,2025-06-15,5 weeks credit ease,engineer,2025-07-20,1610,male,5000.0,2000,2,5400,2025-06-15,2025-07-01,0,0.0,food & hospitality,green grocery (fruit/vegetables),2018
906509,4000,1250,0.0,2025-10-16,5 weeks credit ease,engineer,2025-10-17,1603,female,10000.0,2000,2,2050,2025-10-09,2025-10-16,0,3.0,general hardware & electronics,household utensils,2020
868854,8000,2250,0.0,2025-08-14,5 weeks credit ease,molo,2025-08-14,1595,male,8000.0,3000,2,3550,2025-08-06,2025-08-14,0,3.0,food & hospitality,green grocery (fruit/vegetables),2013
838858,5000,1500,0.0,2025-11-08,5 weeks credit ease,molo,2025-06-14,1561,male,13000.0,1800,2,1920,2025-11-17,2025-11-27,0,5.0,food & hospitality,meat vendor-butchery,2014
829582,5000,1500,0.0,2025-05-31,5 weeks credit ease,engineer,2025-05-25,1531,male,7000.0,2000,2,1472,2025-05-31,2025-06-09,0,5.0,food & hospitality,green grocery (fruit/vegetables),2018
930703,12000,4550,15950.0,2025-10-23,7 weeks credit ease,engineer,2025-11-12,1523,female,18000.0,2000,2,3100,2025-10-23,2025-11-05,0,6.0,food & hospitality,meat vendor-butchery,2018
929870,11000,4200,0.0,2025-11-17,7 weeks credit ease,engineer,2025-10-12,1520,female,16000.0,2500,2,8100,2025-11-17,2025-11-24,0,2.0,manufacturing,green grocery (fruit/vegetables),2018
824284,5000,1500,0.0,2025-06-05,5 weeks credit ease,engineer,2025-05-14,1510,male,13000.0,2000,2,6500,2025-06-10,2025-06-17,0,0.0,food & hospitality,food kiosks,2015
929622,8000,3150,0.0,2025-11-22,7 weeks credit ease,engineer,2025-10-12,1507,male,12000.0,2500,2,5150,2025-11-22,2025-11-29,0,3.0,food & hospitality,green grocery (fruit/vegetables),2017
943913,3000,1000,0.0,2025-11-22,5 weeks credit ease,engineer,2025-12-20,1505,male,12000.0,2500,2,4000,2025-10-14,2025-10-22,0,0.0,agriculture,farming-crop products (coconuts etc),2019
822706,5000,1500,0.0,2025-10-05,5 weeks credit ease,engineer,2025-10-05,1502,female,8000.0,2500,2,780,2025-11-25,2025-11-28,0,5.0,personal services,barber shop,2013
819401,5000,1500,0.0,2025-05-19,5 weeks credit ease,engineer,2025-01-05,1492,male,7000.0,2500,2,1350,2025-05-19,2025-05-19,0,4.0,food & hospitality,retail shop,2015
845511,8000,3150,8821.43,2025-05-23,7 weeks credit ease,engineer,2025-11-07,1491,male,8000.0,3500,2,800,2025-07-24,2025-07-29,0,7.0,fashion & beauty products,new clothes,2015
817494,5000,1500,7400.0,2025-03-25,5 weeks credit ease,molo,2025-04-29,1485,male,6000.0,1500,2,600,2025-03-25,2025-10-03,0,5.0,food & hospitality,green grocery (fruit/vegetables),2022
812483,6000,1750,7160.0,2025-03-13,5 weeks credit ease,engineer,2025-04-17,1463,male,6000.0,2500,2,4650,2025-03-13,2025-03-20,0,2.0,food & hospitality,meat vendor-butchery,2019
850252,5000,1500,0.0,2025-06-30,5 weeks credit ease,engineer,2025-08-07,1458,female,11400.0,2000,2,1500,2025-07-14,2025-08-30,0,5.0,food & hospitality,green grocery (fruit/vegetables),2017
823973,7000,2800,6600.0,2025-09-04,7 weeks credit ease,engineer,2025-05-28,1432,male,11700.0,2800,2,2050,2025-04-28,2025-05-09,0,5.0,general hardware & electronics,entertainment/party & events planning,2022
799205,8000,3150,0.0,2025-03-18,7 weeks credit ease,engineer,2025-03-27,1425,female,6200.0,2500,2,11150,2025-03-18,2025-04-24,0,0.0,finance & insurance,mobile money services-mpesa,2010
793905,5000,1500,0.0,2025-10-02,5 weeks credit ease,engineer,2025-02-24,1424,male,5600.0,1800,2,6500,2025-10-20,2025-10-23,0,3.0,fashion & beauty products,new clothes,2015
786413,5000,1500,0.0,2025-02-13,5 weeks credit ease,engineer,2025-06-02,1399,male,10600.0,2500,2,5800,2025-02-13,2025-02-23,0,0.0,food & hospitality,meat vendor-butchery,2017
844669,5000,1500,0.0,2025-06-25,5 weeks credit ease,engineer,2025-06-25,1396,male,8000.0,2500,2,715,2025-08-02,2025-08-05,0,5.0,manufacturing,green grocery (fruit/vegetables),2019
808224,5000,1500,0.0,2025-06-03,5 weeks credit ease,engineer,2025-05-04,1391,male,6000.0,2500,2,6500,2025-04-12,2025-04-14,0,0.0,food & hospitality,cereals,2023
781956,5000,1500,0.0,2025-03-01,5 weeks credit ease,engineer,2025-01-17,1383,male,8000.0,3000,2,6500,2025-03-20,2025-03-20,0,2.0,food & hospitality,green grocery (fruit/vegetables),2022
787881,5000,1500,0.0,2025-10-02,5 weeks credit ease,engineer,2025-10-02,1368,male,8000.0,3000,2,3001,2025-08-27,2025-09-04,0,2.0,food & hospitality,caterer,2023
945770,5000,1500,5200.0,2025-11-19,5 weeks credit ease,molo,2025-12-24,1363,female,13000.0,2000,2,1160,2025-11-25,2025-11-26,0,5.0,personal services,beauty salon,2016
772490,5000,1500,0.0,2025-03-07,5 weeks credit ease,engineer,2024-12-24,1362,female,5000.0,2000,2,6000,2025-05-13,2025-07-03,0,5.0,manufacturing,green grocery (fruit/vegetables),2017
781757,8000,2250,0.0,2025-02-01,5 weeks credit ease,engineer,2025-01-17,1357,female,19200.0,2000,2,8350,2025-01-02,2025-01-09,0,0.0,natural resources/environmental,firewood & charcoal vendor,2018
822463,13000,4900,0.0,2025-06-05,7 weeks credit ease,molo,2025-05-23,1340,female,28200.0,2500,2,1595,2025-06-29,2025-06-30,0,7.0,food & hospitality,bar/ restaurant,2022
895430,4000,1250,0.0,2025-09-22,5 weeks credit ease,molo,2025-09-29,1324,male,5600.0,2000,2,5250,2025-03-17,2025-03-20,0,0.0,food & hospitality,food kiosks,2018
761593,5000,1500,0.0,2025-12-02,5 weeks credit ease,engineer,2024-11-27,1323,female,14000.0,2000,2,3990,2025-03-18,2025-03-27,0,2.0,food & hospitality,retail shop,2011
931710,5000,1500,0.0,2025-11-28,5 weeks credit ease,engineer,2025-11-29,1315,male,11000.0,2000,2,2000,2025-11-28,2025-11-28,0,3.0,food & hospitality,bar/ restaurant,2015
740104,5000,1500,0.0,2024-10-17,5 weeks credit ease,molo,2024-08-10,1312,female,6000.0,2000,2,7086,2024-10-17,2024-10-17,586,0.0,food & hospitality,food kiosks,2016
732523,5000,1500,0.0,2024-12-09,5 weeks credit ease,molo,2024-09-19,1298,female,7900.0,2000,2,200,2025-01-15,2025-05-14,0,5.0,food & hospitality,farming-animal products,2012
809479,8000,3150,12750.0,2025-05-03,7 weeks credit ease,engineer,2025-04-23,1296,male,12800.0,2500,2,11150,2025-01-08,2025-01-16,0,0.0,automobile services,motor vehicle/bike repair,2015
730608,5000,1500,0.0,2024-09-16,5 weeks credit ease,engineer,2024-09-16,1294,male,10000.0,2500,2,4000,2024-09-16,2024-09-16,0,1.0,food & hospitality,food kiosks,2019
734350,5000,1500,4140.0,2024-08-20,5 weeks credit ease,engineer,2024-09-24,1280,male,5000.0,2000,2,1380,2024-09-02,2024-09-14,0,5.0,food & hospitality,food kiosks,2011
724614,7000,2000,0.0,2024-08-28,5 weeks credit ease,engineer,2024-08-31,1279,male,16800.0,1700,2,3300,2024-08-28,2024-09-27,0,4.0,food & hospitality,green grocery (fruit/vegetables),2021
781505,7000,2000,0.0,2025-03-01,5 weeks credit ease,engineer,2025-01-17,1256,male,14000.0,2500,2,9000,2025-01-20,2025-01-28,0,0.0,agriculture,farming-animal products,2020
945265,20000,10500,27450.0,2025-11-18,10 weeks credit ease,engineer,2026-01-27,1256,female,25000.0,2500,2,6650,2025-11-18,2025-11-25,0,7.0,fashion & beauty products,second hand clothes,2019
713429,5000,1500,0.0,2024-07-22,5 weeks credit ease,engineer,2024-05-08,1244,male,7800.0,2500,2,6500,2024-07-22,2024-07-28,0,0.0,fashion & beauty products,beauty salon,2019
891687,4000,1250,0.0,2025-09-18,5 weeks credit ease,molo,2025-09-23,1238,male,8000.0,2000,2,5250,2025-07-07,2025-07-14,0,0.0,natural resources/environmental,firewood & charcoal vendor,2021
755728,5000,1500,6360.0,2024-09-10,5 weeks credit ease,molo,2024-11-13,1223,male,7100.0,2000,2,1700,2024-09-10,2024-11-06,0,5.0,wholesale & retail trade,retail shop,2020
730693,5000,1500,0.0,2024-09-13,5 weeks credit ease,molo,2024-09-16,1219,male,10000.0,2500,2,3950,2024-09-13,2024-09-13,0,2.0,agriculture,farming-animal products,2022
704063,5000,1500,4020.0,2024-07-06,5 weeks credit ease,engineer,2024-12-07,1216,female,9200.0,1500,2,900,2024-11-12,2025-05-23,0,5.0,fashion & beauty products,beauty salon,2017
943848,6000,2450,7200.0,2025-11-15,7 weeks credit ease,engineer,2026-03-01,1213,male,14400.0,0,2,3772,2025-11-15,2025-11-25,0,3.0,"agriculture, forestry & fishing",green grocery (fruit/vegetables),2019
692170,5000,1500,0.0,2024-06-15,5 weeks credit ease,molo,2024-12-06,1193,male,5700.0,1500,2,240,2024-06-15,2024-06-15,0,5.0,human health & animal services,pharmacy/dispensing chemist,2017
909681,5000,1500,0.0,2025-10-22,5 weeks credit ease,engineer,2025-10-23,1188,male,21200.0,2500,2,1980,2025-11-20,2025-11-23,0,5.0,food & hospitality,green grocery (fruit/vegetables),2020
728546,14000,7500,16700.0,2024-07-08,10 weeks credit ease,engineer,2024-10-16,1166,male,17500.0,2500,2,1800,2024-11-06,2024-11-16,0,10.0,food & hospitality,food kiosks,2017
678490,5000,1500,0.0,2024-04-15,5 weeks credit ease,engineer,2024-08-05,1145,female,7000.0,2000,2,6500,2024-04-15,2024-04-22,0,0.0,food & hospitality,retail shop,2016
689603,5000,1500,0.0,2024-05-30,5 weeks credit ease,molo,2024-06-06,1142,male,8100.0,2500,2,6500,2024-06-15,2024-06-26,0,3.0,food & hospitality,green grocery (fruit/vegetables),2016
675649,5000,1500,0.0,2024-04-15,5 weeks credit ease,engineer,2024-04-30,1128,female,7000.0,2500,2,4895,2024-04-15,2024-04-22,0,1.0,personal services,other,2017
674987,5000,1500,0.0,2024-04-13,5 weeks credit ease,engineer,2024-04-29,1125,male,5800.0,2500,2,6500,2024-04-27,2024-04-29,0,2.0,food & hospitality,food kiosks,2016
712141,5000,1500,0.0,2024-11-07,5 weeks credit ease,engineer,2024-01-08,1117,male,8300.0,2000,2,3350,2024-08-06,2024-08-06,0,2.0,fashion & beauty products,second hand clothes,2017
722646,10000,3850,0.0,2024-08-27,7 weeks credit ease,engineer,2024-10-09,1113,female,12900.0,1800,2,9650,2024-08-14,2024-08-27,0,1.0,natural resources/environmental,firewood & charcoal vendor,2020
802923,10000,2750,0.0,2025-12-03,5 weeks credit ease,engineer,2025-03-22,1099,female,40000.0,2500,2,5100,2025-06-27,2025-07-21,0,3.0,food & hospitality,green grocery (fruit/vegetables),2018
672792,5000,1500,1000.0,2024-03-19,5 weeks credit ease,engineer,2024-04-23,1098,male,13000.0,2000,2,1000,2024-04-17,2024-05-11,0,5.0,fashion & beauty products,second hand clothes,2018
668043,5000,1500,3256.0,2024-06-03,5 weeks credit ease,molo,2024-10-04,1092,male,5000.0,2500,2,920,2024-03-25,2025-05-13,0,5.0,personal services,seafood- fish vendor,2017
715945,5000,1500,0.0,2024-09-08,5 weeks credit ease,molo,2024-11-08,1088,female,7500.0,2000,2,6500,2024-11-09,2024-11-20,0,5.0,food & hospitality,green grocery (fruit/vegetables),2020
912213,4000,1250,2235.0,2025-09-22,5 weeks credit ease,molo,2025-10-27,1083,male,2400.0,3000,2,655,2025-11-26,2025-11-27,0,5.0,manufacturing,green grocery (fruit/vegetables),2022
762409,9000,2500,0.0,2025-11-21,5 weeks credit ease,molo,2024-11-29,1077,male,12600.0,1800,2,1490,2025-11-21,2025-11-21,0,5.0,food & hospitality,food kiosks,2020
649587,5000,1500,0.0,2024-12-02,5 weeks credit ease,molo,2024-02-19,1051,male,7000.0,2500,2,2780,2025-11-19,2025-11-26,0,5.0,food & hospitality,green grocery (fruit/vegetables),2019
784118,10000,2750,0.0,2025-01-21,5 weeks credit ease,molo,2025-01-24,1019,female,13300.0,1800,2,12750,2025-06-16,2025-06-26,0,5.0,food & hospitality,green grocery (fruit/vegetables),2011
768591,7000,2000,0.0,2024-12-17,5 weeks credit ease,molo,2024-12-16,993,female,16800.0,2000,2,9000,2025-05-12,2025-05-14,0,5.0,food & hospitality,green grocery (fruit/vegetables),2015
675986,5000,1500,40.0,2024-03-26,5 weeks credit ease,molo,2024-04-30,936,male,5000.0,2500,2,1000,2024-04-29,2024-05-02,0,5.0,food & hospitality,meat vendor-butchery,2012
766840,10000,2750,0.0,2024-05-12,5 weeks credit ease,molo,2024-11-12,920,female,22000.0,1800,2,12750,2025-02-07,2025-02-19,0,5.0,food & hospitality,food kiosks,2018
767361,10000,3850,0.0,2024-12-17,7 weeks credit ease,molo,2024-12-26,917,male,12900.0,2000,2,13850,2025-04-28,2025-04-28,0,7.0,food & hospitality,meat vendor-butchery,2013
644739,5000,1500,0.0,2024-05-01,5 weeks credit ease,molo,2024-09-02,783,male,9200.0,3000,2,2600,2024-11-23,2024-11-30,0,5.0,food & hospitality,green grocery (fruit/vegetables),2014
710177,5000,1500,0.0,2024-07-26,5 weeks credit ease,molo,2024-07-26,740,male,8600.0,0,2,1200,2025-07-11,2025-07-11,0,5.0,food & hospitality,food kiosks,2020
772870,7000,2000,0.0,2024-11-12,5 weeks credit ease,molo,2024-12-25,718,male,11200.0,2500,2,9000,2025-04-03,2025-04-07,0,5.0,food & hospitality,food kiosks,2020
666194,22000,8050,0.0,2024-03-22,7 weeks credit ease,molo,2024-04-18,679,female,39600.0,2500,2,2300,2025-03-06,2025-03-11,0,7.0,"agriculture, forestry & fishing",green grocery (fruit/vegetables),2017
747265,7000,2000,0.0,2024-10-18,5 weeks credit ease,molo,2024-10-24,650,male,9800.0,2000,2,2535,2025-11-21,2025-11-28,0,5.0,real estate & housing,workshop (wood & metal),2016
709326,10000,2750,0.0,2024-10-07,5 weeks credit ease,molo,2024-07-24,620,female,40000.0,1800,2,12750,2025-08-05,2025-09-16,0,5.0,fashion & beauty products,second hand clothes,2024
647366,15000,5600,0.0,2024-02-16,7 weeks credit ease,molo,2024-02-28,526,male,22500.0,2000,2,14240,2025-11-26,2025-11-27,0,7.0,food & hospitality,green grocery (fruit/vegetables),2024
796327,10000,2750,0.0,2025-04-03,5 weeks credit ease,molo,2025-05-03,482,female,20000.0,1800,2,99,2025-11-25,2025-11-26,0,5.0,fashion & beauty products,barber shop,2017
813724,5000,1500,0.0,2025-04-23,5 weeks credit ease,molo,2025-04-19,444,male,7100.0,2500,2,6500,2025-11-07,2025-11-13,0,5.0,fashion & beauty products,second hand clothes,2023
680683,10000,2750,0.0,2024-07-05,5 weeks credit ease,molo,2024-05-14,442,female,16700.0,2500,2,12750,2025-05-14,2025-05-20,0,5.0,food & hospitality,meat vendor-butchery,2020
726603,5000,1500,0.0,2024-08-29,5 weeks credit ease,molo,2024-05-09,412,female,5000.0,2000,2,2300,2024-08-29,2024-10-29,0,4.0,food & hospitality,retail shop,2016
856005,10000,2750,0.0,2025-06-23,5 weeks credit ease,molo,2025-07-19,295,male,12000.0,2000,2,9200,2025-11-18,2025-11-24,0,5.0,food & hospitality,bar/ restaurant,2016
768510,10000,2750,0.0,2024-09-12,5 weeks credit ease,molo,2024-12-16,90,male,20000.0,2000,2,2573,2025-11-17,2025-11-25,0,5.0,food & hospitality,green grocery (fruit/vegetables),2018
948688,4000,1250,4200.0,2025-11-24,5 weeks credit ease,molo,2025-12-29,1811,female,10000.0,1500,3,3050,2025-11-24,2025-11-30,0,2.0,food & hospitality,green grocery (fruit/vegetables),2013
942923,4000,1250,3150.0,2025-11-14,5 weeks credit ease,molo,2025-12-19,1801,female,10000.0,2000,3,3150,2025-11-14,2025-11-27,0,2.0,personal services,green grocery (fruit/vegetables),2022
935487,4000,1250,0.0,2025-11-24,5 weeks credit ease,molo,2025-08-12,1789,male,5300.0,2500,3,4100,2025-11-24,2025-11-30,0,0.0,food & hospitality,green grocery (fruit/vegetables),2017
948725,6000,1750,6200.0,2025-11-24,5 weeks credit ease,molo,2025-12-29,1760,female,11000.0,1800,3,3250,2025-11-10,2025-11-30,0,3.0,food & hospitality,cereals,2015
921339,5000,1500,0.0,2025-10-27,5 weeks credit ease,engineer,2025-12-11,1755,female,11000.0,3000,3,6500,2025-10-27,2025-11-14,0,0.0,personal services,tailoring services,2015
932576,6000,2450,0.0,2025-11-29,7 weeks credit ease,engineer,2025-12-15,1752,female,11000.0,3500,3,6950,2025-11-17,2025-11-29,0,0.0,food & hospitality,food kiosks,2022
917522,5000,1500,0.0,2025-11-13,5 weeks credit ease,molo,2025-05-11,1747,female,13000.0,2000,3,2895,2025-11-13,2025-11-13,0,3.0,food & hospitality,food kiosks,2011
917296,4000,1250,0.0,2025-10-30,5 weeks credit ease,engineer,2025-05-11,1745,female,11000.0,2500,3,4050,2025-10-30,2025-11-07,0,0.0,fashion & beauty products,caterer,2019
933155,5000,1500,0.0,2025-11-21,5 weeks credit ease,molo,2025-02-12,1744,female,16000.0,2000,3,5650,2025-11-18,2025-11-28,0,0.0,food & hospitality,guest house/ lodges,2013
950459,8000,2250,10250.0,2025-11-26,5 weeks credit ease,molo,2025-12-31,1736,female,14000.0,2500,3,7950,2025-11-13,2025-11-26,0,1.0,food & hospitality,green grocery (fruit/vegetables),2015
926506,5000,1500,200.0,2025-10-16,5 weeks credit ease,molo,2025-11-20,1722,female,8000.0,2000,3,2800,2025-11-06,2025-11-22,0,5.0,natural resources/environmental,firewood & charcoal vendor,2015
923378,6000,1750,0.0,2025-11-17,5 weeks credit ease,molo,2025-11-17,1720,female,10000.0,2000,3,5250,2025-11-17,2025-11-30,0,1.0,food & hospitality,green grocery (fruit/vegetables),2018
895416,4000,1250,0.0,2025-09-15,5 weeks credit ease,engineer,2025-09-29,1706,female,8000.0,2500,3,5250,2025-09-15,2025-10-21,0,1.0,personal services,retail shop,2023
940500,8000,2250,8200.0,2025-10-11,5 weeks credit ease,molo,2025-12-15,1698,female,72000.0,1800,3,7100,2025-11-03,2025-11-17,0,5.0,natural resources/environmental,firewood & charcoal vendor,2015
888972,3000,1000,0.0,2025-08-20,5 weeks credit ease,molo,2025-09-18,1691,female,11000.0,2000,3,4000,2025-08-20,2025-08-26,0,0.0,human health & animal services,agro-vet,2019
947683,6000,1750,6200.0,2025-11-21,5 weeks credit ease,molo,2025-12-26,1691,female,11000.0,2000,3,2250,2025-09-22,2025-11-27,0,4.0,food & hospitality,food kiosks,2020
888803,4000,1250,0.0,2025-08-28,5 weeks credit ease,molo,2025-09-17,1659,female,9000.0,1800,3,5250,2025-08-28,2025-09-17,0,0.0,food & hospitality,green grocery (fruit/vegetables),2019
888170,10000,2750,0.0,2025-09-16,5 weeks credit ease,molo,2025-09-16,1650,female,16000.0,2000,3,12750,2025-09-16,2025-11-12,0,4.0,food & hospitality,green grocery (fruit/vegetables),2015
931748,5000,1500,0.0,2025-11-28,5 weeks credit ease,molo,2025-11-30,1647,male,17000.0,3000,3,2300,2025-11-20,2025-11-28,0,3.0,food & hospitality,food kiosks,2017
859293,5000,1500,4920.0,2025-06-20,5 weeks credit ease,molo,2025-07-25,1614,male,5000.0,2500,3,2300,2025-06-27,2025-07-31,0,5.0,human health & animal services,pharmacy/dispensing chemist,2016
